state,institution_name,composite_year,composite_score,institution_type,unitid,opeid,city,zip_code
MI,School of Missionary Aviation Technology,2012,2.3,Non Profit,480727,04207000,Ionia,48846-7412
MI,School of Missionary Aviation Technology,2011,1.4,Non-Profit,480727,04207000,Ionia,48846-7412
MI,Sharp's Academy of Hairstyling,2016,3,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2015,2.6,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2014,3,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2013,1.8,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2012,2.1,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2011,2.8,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2010,2.4,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2009,3,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2008,2.6,Proprietary,391759,03090000,Grand Blanc,48439-1838
MI,Sharp's Academy of Hairstyling,2007,2.7,Proprietary,391759,03090000,Grand Blanc,48433-2023
MI,Sharp's Academy of Hairstyling,2006,3,Proprietary,391759,03090000,Grand Blanc,48433-2023
MI,Siena Heights University,2016,3,Non-profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2015,3,Non-Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2014,3,Non Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2013,2.7,Non Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2012,3,Non Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2011,3,Non-Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2010,3,Non Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2009,2.3,Private Non-Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2008,1.6,Non Profit,172264,00231600,Adrian,49221-1796
MI,Siena Heights University,2007,0.8,Private Non-Profit,172264,00231600,Adrian,48225-1284
MI,Siena Heights University,2006,1.9,Private Non-Profit,172264,00231600,Adrian,48225-1284
MI,Specs Howard School of Media Arts,2016,1.9,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2015,1.6,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2014,2.6,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2013,2.6,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2012,2.2,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2011,2.5,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2010,2.6,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2009,2.7,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2008,2.6,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2007,2.5,Proprietary,172325,02237800,Southfield,48075-3953
MI,Specs Howard School of Media Arts,2006,2.1,Proprietary,172325,02237800,Southfield,48075-3953
MI,Spring Arbor University,2016,2.7,Non-profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2015,2,Non-Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2014,2.2,Non Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2013,2.1,Non Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2012,2.1,Non Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2011,1.6,Non-Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2010,1.5,Non Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2009,2.6,Private Non-Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2008,1.5,Non Profit,172334,00231800,Spring Arbor,49283-9984
MI,Spring Arbor University,2007,2.1,Private Non-Profit,172334,00231800,Spring Arbor,48846-8605
MI,Spring Arbor University,2006,2.7,Private Non-Profit,172334,00231800,Spring Arbor,48846-8605
MI,Taylortown School of Beauty,2016,1.7,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2015,1.2,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2010,1.5,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2009,1.8,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2008,0.2,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2007,-0.2,Proprietary,261719,02209200,Taylor,48180-1866
MI,Taylortown School of Beauty,2006,0,Proprietary,261719,02209200,Taylor,48180-1866
MI,Thomas M. Cooley Law School,2016,2.5,Non-profit,172477,01262700,Lansing,48933-2002
MI,Thomas M. Cooley Law School,2015,2.2,Non-Profit,172477,01262700,Lansing,48933-2002
MI,Thomas M. Cooley Law School,2014,2.2,Non Profit,172477,01262700,Lansing,48933-2002
MI,Thomas M. Cooley Law School,2013,3,Non Profit,172477,01262700,Lansing,48933-2002
MI,Thomas M. Cooley Law School,2012,2.9,Non Profit,172477,01262700,Lansing,48901-1586
MI,Thomas M. Cooley Law School,2011,2.8,Non-Profit,172477,01262700,Lansing,48901-1586
MI,Thomas M. Cooley Law School,2010,2.7,Non Profit,172477,01262700,Lansing,48901-1586
MI,Thomas M. Cooley Law School,2009,2.3,Private Non-Profit,172477,01262700,Lansing,48901-1586
MI,Thomas M. Cooley Law School,2008,2.1,Non Profit,172477,01262700,Lansing,48901-1586
MI,Thomas M. Cooley Law School,2007,2.7,Private Non-Profit,172477,01262700,Lansing,48105-2550
MI,Thomas M. Cooley Law School,2006,3,Private Non-Profit,172477,01262700,Lansing,48105-2550
MI,Twin City Beauty College,2016,0.6,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2015,1,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2014,1.6,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2013,1.9,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2012,2.3,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2011,1.5,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2010,1,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2009,1.5,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2008,1.5,Proprietary,172495,03075200,St Joseph,49085-3305
MI,Twin City Beauty College,2007,1.6,Proprietary,172495,03075200,St Joseph,49423-3770
MI,Twin City Beauty College,2006,1,Proprietary,172495,03075200,St Joseph,49423-3770
MI,U.S. Truck Driver Training School,2016,2.5,Proprietary,488837,04255100,Sterling Heights,48312-4518
MI,U.S. Truck Driver Training School,2015,2.4,Proprietary,488837,04255100,Sterling Heights,48312-4518
MI,U.S. Truck Driver Training School,2014,2.8,Proprietary,488837,04255100,Sterling Heights,48312-4518
MI,University of Detroit Mercy,2016,2.8,Non-profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2015,2.3,Non-Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2014,3,Non Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2013,2.5,Non Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2012,2.7,Non Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2011,2.1,Non-Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2010,2.7,Non Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2009,2.2,Private Non-Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2008,1.8,Non Profit,169716,00232300,Detroit,48221-3038
MI,University of Detroit Mercy,2007,2.5,Private Non-Profit,169716,00232300,Detroit,48208-2576
MI,University of Detroit Mercy,2006,3,Private Non-Profit,169716,00232300,Detroit,48208-2576
MI,Virginia Farrell Beauty School,2010,1.8,Proprietary,172556,00973200,Saint Clair Shores,48080-1448
MI,Virginia Farrell Beauty School,2008,0.4,Proprietary,172556,00973200,Saint Clair Shores,48080-1448
MI,Virginia Farrell Beauty School,2007,1.1,Proprietary,172556,00973200,Saint Clair Shores,48080-1448
MI,Virginia Farrell Beauty School,2006,-0.8,Proprietary,172556,00973200,Saint Clair Shores,48080-1448
MI,Walsh College of Accountancy & Business Administration,2009,2.2,Private Non-Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy & Business Administration,2007,3,Private Non-Profit,172608,00407100,Troy,48060-3639
MI,Walsh College of Accountancy & Business Administration,2006,3,Private Non-Profit,172608,00407100,Troy,48060-3639
MI,Walsh College of Accountancy and Business Administration,2016,2.4,Non-profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2015,2.3,Non-Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2014,3,Non Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2013,3,Non Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2012,2.5,Non Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2011,3,Non-Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2010,3,Non Profit,172608,00407100,Troy,48083-5048
MI,Walsh College of Accountancy and Business Administration,2008,2.6,Non Profit,172608,00407100,Troy,48083-5048
MI,West Michigan College of Barbering and Beauty,2016,2.3,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2015,2.7,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2014,1.9,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2013,2.4,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2012,2.4,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2011,0.8,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2010,2.4,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2009,2.9,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2008,0.9,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2007,1.6,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,West Michigan College of Barbering and Beauty,2006,2.9,Proprietary,152044,02491000,Kalamazoo,49008-0000
MI,Western Michigan University Homer Stryker M.D. School of Medicine,2016,1.3,Non-profit,490373,04262900,Kalamazoo,49008-8010
MI,Western Theological Seminary,2016,2.5,Non-profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2015,2.2,Non-Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2014,2.2,Non Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2013,2.5,Non Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2012,2.9,Non Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2011,2.3,Non-Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2010,2.9,Non Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2009,3,Private Non-Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2008,2.2,Non Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2007,2.2,Private Non-Profit,172705,00233100,Holland,49423-3622
MI,Western Theological Seminary,2006,3,Private Non-Profit,172705,00233100,Holland,49423-3622
MI,Wright Beauty Academy,2016,1.8,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2015,3,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2014,2.4,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2013,1.8,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2012,2.5,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2011,2.6,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2010,3,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2009,1.9,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2008,2,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2007,1.6,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Wright Beauty Academy,2006,1.9,Proprietary,172802,01229100,Battle Creek,49015-2696
MI,Yeshiva Gedolah of Greater Detroit,2016,1.9,Non-profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2015,2.2,Non-Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2014,2.6,Non Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2013,2.5,Non Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2012,2,Non Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2011,2.6,Non-Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2010,2.4,Non Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2009,2.2,Private Non-Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2008,2.4,Non Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2007,3,Private Non-Profit,247773,02363800,Oak Park,48237-1544
MI,Yeshiva Gedolah of Greater Detroit,2006,3,Private Non-Profit,247773,02363800,Oak Park,48237-1544
MN,Academy College,2016,2.3,Proprietary,172866,02050300,Bloomington,55431-1411
MN,Academy College,2015,2.3,Proprietary,172866,02050300,Bloomington,55431-1411
MN,Academy College,2014,2.2,Proprietary,172866,02050300,Bloomington,55431-1411
MN,Academy College,2013,2.2,Proprietary,172866,02050300,Bloomington,55431-1411
MN,Academy College,2012,2,Proprietary,172866,02050300,Bloomington,55431-1411
MN,Academy College,2011,1.8,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Academy College,2010,1.7,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Academy College,2009,1.7,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Academy College,2008,1.6,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Academy College,2007,1.8,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Academy College,2006,1.5,Proprietary,172866,02050300,Bloomington,55420-1554
MN,Adler Graduate School,2016,2.2,Non-profit,374024,03051900,Minnetonka,55343-4638
MN,Adler Graduate School,2015,2.2,Non-Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2014,3,Non Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2013,3,Non Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2012,3,Non Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2011,2.8,Non-Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2010,2.5,Non Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2009,2.4,Private Non-Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2008,3,Non Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2007,2.1,Private Non-Profit,374024,03051900,Richfield,55423-4638
MN,Adler Graduate School,2006,1,Private Non-Profit,374024,03051900,Richfield,55423-4638
MN,Allure School of Cosmetology,2010,0.2,Proprietary,,04160000,Red Wing,55066-2086
MN,Allure School of Cosmetology,2009,1.9,Proprietary,,04160000,Red Wing,55066-2086
MN,Allure School of Cosmetology,2008,1.1,Proprietary,,04160000,Red Wing,55066-2086
MN,American Academy of Traditional Chinese Medicine,2016,2.1,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2015,1.9,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2014,1.4,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2013,1.8,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2012,2,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2011,2.8,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2010,2.8,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2009,2.5,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2008,2.2,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2007,2.2,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Academy of Traditional Chinese Medicine,2006,2.2,Proprietary,446002,03833300,Roseville,55113-0000
MN,American Indian OIC School of Business,2007,2.2,Private Non-Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC School of Business,2006,2,Private Non-Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2015,1.5,Non-Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2014,2.1,Non Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2013,2,Non Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2012,1.9,Non Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2011,1.8,Non-Profit,172927,02514100,Minneapolis,55404-2221
MN,American Indian OIC Takoda Institute of Higher Education,2010,2,Non Profit,172927,02514100,Minneapolis,55404-2221
